NN;flatFileRowCounterr;nMaxx;tSeqDB;bTermDB;vertexDBVertex;vertexDegreeDB;vertexScalarDB;vertexDB;targetEvaluate
7;0;15;1;8;0 72 0 0 0;0;72;0 72 0 0 0;128
7;0;15;1;8;1 -9 1 0 0;1;-9;1 -9 1 0 0;128
7;1;15;1;8;1 -9 1 0 0;1;-9;1 -9 1 0 0;128
7;1;15;1;8;1 1 2 0 0;2;1;1 1 2 0 0;128
7;1;15;1;8;0 90 0 0 0;0;90;0 90 0 0 0;128
7;1;15;1;8;1 -10 1 0 0;1;-10;1 -10 1 0 0;128
7;2;15;2;8;1 -10 1 0 0;1;-10;1 -10 1 0 0;128
7;2;15;2;8;1 1 2 0 0;2;1;1 1 2 0 0;128
7;2;15;2;8;0 110 0 0 0;0;110;0 110 0 0 0;128
7;2;15;2;8;1 -11 1 0 0;1;-11;1 -11 1 0 0;128
7;3;15;4;8;1 -11 1 0 0;1;-11;1 -11 1 0 0;128
7;3;15;4;8;1 1 2 0 0;2;1;1 1 2 0 0;128
7;3;15;4;8;0 132 0 0 0;0;132;0 132 0 0 0;128
7;3;15;4;8;1 -12 1 0 0;1;-12;1 -12 1 0 0;128
7;4;15;8;8;1 -12 1 0 0;1;-12;1 -12 1 0 0;128
7;4;15;8;8;1 1 2 0 0;2;1;1 1 2 0 0;128
7;4;15;8;8;0 156 0 0 0;0;156;0 156 0 0 0;128
7;4;15;8;8;1 -13 1 0 0;1;-13;1 -13 1 0 0;128
7;5;15;16;8;1 -13 1 0 0;1;-13;1 -13 1 0 0;128
7;5;15;16;8;1 1 2 0 0;2;1;1 1 2 0 0;128
7;5;15;16;8;0 182 0 0 0;0;182;0 182 0 0 0;128
7;5;15;16;8;1 -14 1 0 0;1;-14;1 -14 1 0 0;128
7;6;15;32;8;1 -14 1 0 0;1;-14;1 -14 1 0 0;128
7;6;15;32;8;1 1 2 0 0;2;1;1 1 2 0 0;128
7;6;15;32;8;0 210 0 0 0;0;210;0 210 0 0 0;128
7;6;15;32;8;1 -15 1 0 0;1;-15;1 -15 1 0 0;128
8;-1;15;1;1;0 9 -1 0 0;-1;9;0 9 -1 0 0;256
8;0;15;1;7;1 -7 1 0 0;1;-7;1 -7 1 0 0;256
8;0;15;1;7;1 1 2 0 0;2;1;1 1 2 0 0;256
8;0;15;1;7;0 56 0 0 0;0;56;0 56 0 0 0;256
8;0;15;1;7;1 -8 1 0 0;1;-8;1 -8 1 0 0;256
8;1;15;1;7;1 -8 1 0 0;1;-8;1 -8 1 0 0;256
8;1;15;1;7;1 1 2 0 0;2;1;1 1 2 0 0;256
8;1;15;1;7;0 72 0 0 0;0;72;0 72 0 0 0;256
8;1;15;1;7;1 -9 1 0 0;1;-9;1 -9 1 0 0;256
8;2;15;2;7;1 -9 1 0 0;1;-9;1 -9 1 0 0;256
8;2;15;2;7;1 1 2 0 0;2;1;1 1 2 0 0;256
8;2;15;2;7;0 90 0 0 0;0;90;0 90 0 0 0;256
8;2;15;2;7;1 -10 1 0 0;1;-10;1 -10 1 0 0;256
8;3;15;4;7;1 -10 1 0 0;1;-10;1 -10 1 0 0;256
8;3;15;4;7;1 1 2 0 0;2;1;1 1 2 0 0;256
8;3;15;4;7;0 110 0 0 0;0;110;0 110 0 0 0;256
8;3;15;4;7;1 -11 1 0 0;1;-11;1 -11 1 0 0;256
8;4;15;8;7;1 -11 1 0 0;1;-11;1 -11 1 0 0;256
8;4;15;8;7;1 1 2 0 0;2;1;1 1 2 0 0;256
8;4;15;8;7;0 132 0 0 0;0;132;0 132 0 0 0;256
8;4;15;8;7;1 -12 1 0 0;1;-12;1 -12 1 0 0;256
8;5;15;16;7;1 -12 1 0 0;1;-12;1 -12 1 0 0;256
8;5;15;16;7;1 1 2 0 0;2;1;1 1 2 0 0;256
8;5;15;16;7;0 156 0 0 0;0;156;0 156 0 0 0;256
8;5;15;16;7;1 -13 1 0 0;1;-13;1 -13 1 0 0;256
8;6;15;32;7;1 -13 1 0 0;1;-13;1 -13 1 0 0;256
8;6;15;32;7;1 1 2 0 0;2;1;1 1 2 0 0;256
8;6;15;32;7;0 182 0 0 0;0;182;0 182 0 0 0;256
8;6;15;32;7;1 -14 1 0 0;1;-14;1 -14 1 0 0;256
8;7;15;64;7;1 -14 1 0 0;1;-14;1 -14 1 0 0;256
8;7;15;64;7;1 1 2 0 0;2;1;1 1 2 0 0;256
8;7;15;64;7;0 210 0 0 0;0;210;0 210 0 0 0;256
8;7;15;64;7;1 -15 1 0 0;1;-15;1 -15 1 0 0;256
9;-1;15;1;1;0 10 -1 0 0;-1;10;0 10 -1 0 0;512
9;0;15;1;6;1 -6 1 0 0;1;-6;1 -6 1 0 0;512
9;0;15;1;6;1 1 2 0 0;2;1;1 1 2 0 0;512
9;0;15;1;6;0 42 0 0 0;0;42;0 42 0 0 0;512
9;0;15;1;6;1 -7 1 0 0;1;-7;1 -7 1 0 0;512
9;1;15;1;6;1 -7 1 0 0;1;-7;1 -7 1 0 0;512
9;1;15;1;6;1 1 2 0 0;2;1;1 1 2 0 0;512
9;1;15;1;6;0 56 0 0 0;0;56;0 56 0 0 0;512
9;1;15;1;6;1 -8 1 0 0;1;-8;1 -8 1 0 0;512
9;2;15;2;6;1 -8 1 0 0;1;-8;1 -8 1 0 0;512
9;2;15;2;6;1 1 2 0 0;2;1;1 1 2 0 0;512
9;2;15;2;6;0 72 0 0 0;0;72;0 72 0 0 0;512
9;2;15;2;6;1 -9 1 0 0;1;-9;1 -9 1 0 0;512
9;3;15;4;6;1 -9 1 0 0;1;-9;1 -9 1 0 0;512
9;3;15;4;6;1 1 2 0 0;2;1;1 1 2 0 0;512
9;3;15;4;6;0 90 0 0 0;0;90;0 90 0 0 0;512
9;3;15;4;6;1 -10 1 0 0;1;-10;1 -10 1 0 0;512
9;4;15;8;6;1 -10 1 0 0;1;-10;1 -10 1 0 0;512
9;4;15;8;6;1 1 2 0 0;2;1;1 1 2 0 0;512
9;4;15;8;6;0 110 0 0 0;0;110;0 110 0 0 0;512
9;4;15;8;6;1 -11 1 0 0;1;-11;1 -11 1 0 0;512
9;5;15;16;6;1 -11 1 0 0;1;-11;1 -11 1 0 0;512
9;5;15;16;6;1 1 2 0 0;2;1;1 1 2 0 0;512
9;5;15;16;6;0 132 0 0 0;0;132;0 132 0 0 0;512
9;5;15;16;6;1 -12 1 0 0;1;-12;1 -12 1 0 0;512
9;6;15;32;6;1 -12 1 0 0;1;-12;1 -12 1 0 0;512
9;6;15;32;6;1 1 2 0 0;2;1;1 1 2 0 0;512
9;6;15;32;6;0 156 0 0 0;0;156;0 156 0 0 0;512
9;6;15;32;6;1 -13 1 0 0;1;-13;1 -13 1 0 0;512
9;7;15;64;6;1 -13 1 0 0;1;-13;1 -13 1 0 0;512
9;7;15;64;6;1 1 2 0 0;2;1;1 1 2 0 0;512
9;7;15;64;6;0 182 0 0 0;0;182;0 182 0 0 0;512
9;7;15;64;6;1 -14 1 0 0;1;-14;1 -14 1 0 0;512
9;8;15;128;6;1 -14 1 0 0;1;-14;1 -14 1 0 0;512
9;8;15;128;6;1 1 2 0 0;2;1;1 1 2 0 0;512
9;8;15;128;6;0 210 0 0 0;0;210;0 210 0 0 0;512
9;8;15;128;6;1 -15 1 0 0;1;-15;1 -15 1 0 0;512
10;-1;15;1;1;0 11 -1 0 0;-1;11;0 11 -1 0 0;1024
10;0;15;1;5;1 -5 1 0 0;1;-5;1 -5 1 0 0;1024
10;0;15;1;5;1 1 2 0 0;2;1;1 1 2 0 0;1024
10;0;15;1;5;0 30 0 0 0;0;30;0 30 0 0 0;1024
10;0;15;1;5;1 -6 1 0 0;1;-6;1 -6 1 0 0;1024
10;1;15;1;5;1 -6 1 0 0;1;-6;1 -6 1 0 0;1024
10;1;15;1;5;1 1 2 0 0;2;1;1 1 2 0 0;1024
10;1;15;1;5;0 42 0 0 0;0;42;0 42 0 0 0;1024
10;1;15;1;5;1 -7 1 0 0;1;-7;1 -7 1 0 0;1024
10;2;15;2;5;1 -7 1 0 0;1;-7;1 -7 1 0 0;1024
10;2;15;2;5;1 1 2 0 0;2;1;1 1 2 0 0;1024
10;2;15;2;5;0 56 0 0 0;0;56;0 56 0 0 0;1024
10;2;15;2;5;1 -8 1 0 0;1;-8;1 -8 1 0 0;1024
10;3;15;4;5;1 -8 1 0 0;1;-8;1 -8 1 0 0;1024
10;3;15;4;5;1 1 2 0 0;2;1;1 1 2 0 0;1024
10;3;15;4;5;0 72 0 0 0;0;72;0 72 0 0 0;1024
10;3;15;4;5;1 -9 1 0 0;1;-9;1 -9 1 0 0;1024
10;4;15;8;5;1 -9 1 0 0;1;-9;1 -9 1 0 0;1024
10;4;15;8;5;1 1 2 0 0;2;1;1 1 2 0 0;1024
10;4;15;8;5;0 90 0 0 0;0;90;0 90 0 0 0;1024
10;4;15;8;5;1 -10 1 0 0;1;-10;1 -10 1 0 0;1024
10;5;15;16;5;1 -10 1 0 0;1;-10;1 -10 1 0 0;1024
10;5;15;16;5;1 1 2 0 0;2;1;1 1 2 0 0;1024
10;5;15;16;5;0 110 0 0 0;0;110;0 110 0 0 0;1024
10;5;15;16;5;1 -11 1 0 0;1;-11;1 -11 1 0 0;1024
10;6;15;32;5;1 -11 1 0 0;1;-11;1 -11 1 0 0;1024
10;6;15;32;5;1 1 2 0 0;2;1;1 1 2 0 0;1024
10;6;15;32;5;0 132 0 0 0;0;132;0 132 0 0 0;1024
10;6;15;32;5;1 -12 1 0 0;1;-12;1 -12 1 0 0;1024
10;7;15;64;5;1 -12 1 0 0;1;-12;1 -12 1 0 0;1024
10;7;15;64;5;1 1 2 0 0;2;1;1 1 2 0 0;1024
10;7;15;64;5;0 156 0 0 0;0;156;0 156 0 0 0;1024
10;7;15;64;5;1 -13 1 0 0;1;-13;1 -13 1 0 0;1024
10;8;15;128;5;1 -13 1 0 0;1;-13;1 -13 1 0 0;1024
10;8;15;128;5;1 1 2 0 0;2;1;1 1 2 0 0;1024
10;8;15;128;5;0 182 0 0 0;0;182;0 182 0 0 0;1024
10;8;15;128;5;1 -14 1 0 0;1;-14;1 -14 1 0 0;1024
10;9;15;256;5;1 -14 1 0 0;1;-14;1 -14 1 0 0;1024
10;9;15;256;5;1 1 2 0 0;2;1;1 1 2 0 0;1024
10;9;15;256;5;0 210 0 0 0;0;210;0 210 0 0 0;1024
10;9;15;256;5;1 -15 1 0 0;1;-15;1 -15 1 0 0;1024
11;-1;15;1;1;0 12 -1 0 0;-1;12;0 12 -1 0 0;2048
11;0;15;1;4;1 -4 1 0 0;1;-4;1 -4 1 0 0;2048
11;0;15;1;4;1 1 2 0 0;2;1;1 1 2 0 0;2048
11;0;15;1;4;0 20 0 0 0;0;20;0 20 0 0 0;2048
11;0;15;1;4;1 -5 1 0 0;1;-5;1 -5 1 0 0;2048
11;1;15;1;4;1 -5 1 0 0;1;-5;1 -5 1 0 0;2048
11;1;15;1;4;1 1 2 0 0;2;1;1 1 2 0 0;2048
11;1;15;1;4;0 30 0 0 0;0;30;0 30 0 0 0;2048
11;1;15;1;4;1 -6 1 0 0;1;-6;1 -6 1 0 0;2048
11;2;15;2;4;1 -6 1 0 0;1;-6;1 -6 1 0 0;2048
11;2;15;2;4;1 1 2 0 0;2;1;1 1 2 0 0;2048
11;2;15;2;4;0 42 0 0 0;0;42;0 42 0 0 0;2048
11;2;15;2;4;1 -7 1 0 0;1;-7;1 -7 1 0 0;2048
11;3;15;4;4;1 -7 1 0 0;1;-7;1 -7 1 0 0;2048
11;3;15;4;4;1 1 2 0 0;2;1;1 1 2 0 0;2048
11;3;15;4;4;0 56 0 0 0;0;56;0 56 0 0 0;2048
11;3;15;4;4;1 -8 1 0 0;1;-8;1 -8 1 0 0;2048
11;4;15;8;4;1 -8 1 0 0;1;-8;1 -8 1 0 0;2048
11;4;15;8;4;1 1 2 0 0;2;1;1 1 2 0 0;2048
11;4;15;8;4;0 72 0 0 0;0;72;0 72 0 0 0;2048
11;4;15;8;4;1 -9 1 0 0;1;-9;1 -9 1 0 0;2048
11;5;15;16;4;1 -9 1 0 0;1;-9;1 -9 1 0 0;2048
11;5;15;16;4;1 1 2 0 0;2;1;1 1 2 0 0;2048
11;5;15;16;4;0 90 0 0 0;0;90;0 90 0 0 0;2048
11;5;15;16;4;1 -10 1 0 0;1;-10;1 -10 1 0 0;2048
11;6;15;32;4;1 -10 1 0 0;1;-10;1 -10 1 0 0;2048
11;6;15;32;4;1 1 2 0 0;2;1;1 1 2 0 0;2048
11;6;15;32;4;0 110 0 0 0;0;110;0 110 0 0 0;2048
11;6;15;32;4;1 -11 1 0 0;1;-11;1 -11 1 0 0;2048
11;7;15;64;4;1 -11 1 0 0;1;-11;1 -11 1 0 0;2048
11;7;15;64;4;1 1 2 0 0;2;1;1 1 2 0 0;2048
11;7;15;64;4;0 132 0 0 0;0;132;0 132 0 0 0;2048
11;7;15;64;4;1 -12 1 0 0;1;-12;1 -12 1 0 0;2048
11;8;15;128;4;1 -12 1 0 0;1;-12;1 -12 1 0 0;2048
11;8;15;128;4;1 1 2 0 0;2;1;1 1 2 0 0;2048
11;8;15;128;4;0 156 0 0 0;0;156;0 156 0 0 0;2048
11;8;15;128;4;1 -13 1 0 0;1;-13;1 -13 1 0 0;2048
11;9;15;256;4;1 -13 1 0 0;1;-13;1 -13 1 0 0;2048
11;9;15;256;4;1 1 2 0 0;2;1;1 1 2 0 0;2048
11;9;15;256;4;0 182 0 0 0;0;182;0 182 0 0 0;2048
11;9;15;256;4;1 -14 1 0 0;1;-14;1 -14 1 0 0;2048
11;10;15;512;4;1 -14 1 0 0;1;-14;1 -14 1 0 0;2048
11;10;15;512;4;1 1 2 0 0;2;1;1 1 2 0 0;2048
11;10;15;512;4;0 210 0 0 0;0;210;0 210 0 0 0;2048
11;10;15;512;4;1 -15 1 0 0;1;-15;1 -15 1 0 0;2048
12;-1;15;1;1;0 13 -1 0 0;-1;13;0 13 -1 0 0;4096
12;0;15;1;3;1 -3 1 0 0;1;-3;1 -3 1 0 0;4096
12;0;15;1;3;1 1 2 0 0;2;1;1 1 2 0 0;4096
12;0;15;1;3;0 12 0 0 0;0;12;0 12 0 0 0;4096
12;0;15;1;3;1 -4 1 0 0;1;-4;1 -4 1 0 0;4096
12;1;15;1;3;1 -4 1 0 0;1;-4;1 -4 1 0 0;4096
12;1;15;1;3;1 1 2 0 0;2;1;1 1 2 0 0;4096
12;1;15;1;3;0 20 0 0 0;0;20;0 20 0 0 0;4096
12;1;15;1;3;1 -5 1 0 0;1;-5;1 -5 1 0 0;4096
12;2;15;2;3;1 -5 1 0 0;1;-5;1 -5 1 0 0;4096
12;2;15;2;3;1 1 2 0 0;2;1;1 1 2 0 0;4096
12;2;15;2;3;0 30 0 0 0;0;30;0 30 0 0 0;4096
12;2;15;2;3;1 -6 1 0 0;1;-6;1 -6 1 0 0;4096
12;3;15;4;3;1 -6 1 0 0;1;-6;1 -6 1 0 0;4096
12;3;15;4;3;1 1 2 0 0;2;1;1 1 2 0 0;4096
12;3;15;4;3;0 42 0 0 0;0;42;0 42 0 0 0;4096
12;3;15;4;3;1 -7 1 0 0;1;-7;1 -7 1 0 0;4096
12;4;15;8;3;1 -7 1 0 0;1;-7;1 -7 1 0 0;4096
12;4;15;8;3;1 1 2 0 0;2;1;1 1 2 0 0;4096
12;4;15;8;3;0 56 0 0 0;0;56;0 56 0 0 0;4096
12;4;15;8;3;1 -8 1 0 0;1;-8;1 -8 1 0 0;4096
12;5;15;16;3;1 -8 1 0 0;1;-8;1 -8 1 0 0;4096
12;5;15;16;3;1 1 2 0 0;2;1;1 1 2 0 0;4096
12;5;15;16;3;0 72 0 0 0;0;72;0 72 0 0 0;4096
12;5;15;16;3;1 -9 1 0 0;1;-9;1 -9 1 0 0;4096
12;6;15;32;3;1 -9 1 0 0;1;-9;1 -9 1 0 0;4096
12;6;15;32;3;1 1 2 0 0;2;1;1 1 2 0 0;4096
12;6;15;32;3;0 90 0 0 0;0;90;0 90 0 0 0;4096
12;6;15;32;3;1 -10 1 0 0;1;-10;1 -10 1 0 0;4096
12;7;15;64;3;1 -10 1 0 0;1;-10;1 -10 1 0 0;4096
12;7;15;64;3;1 1 2 0 0;2;1;1 1 2 0 0;4096
12;7;15;64;3;0 110 0 0 0;0;110;0 110 0 0 0;4096
12;7;15;64;3;1 -11 1 0 0;1;-11;1 -11 1 0 0;4096
12;8;15;128;3;1 -11 1 0 0;1;-11;1 -11 1 0 0;4096
12;8;15;128;3;1 1 2 0 0;2;1;1 1 2 0 0;4096
12;8;15;128;3;0 132 0 0 0;0;132;0 132 0 0 0;4096
12;8;15;128;3;1 -12 1 0 0;1;-12;1 -12 1 0 0;4096
12;9;15;256;3;1 -12 1 0 0;1;-12;1 -12 1 0 0;4096
12;9;15;256;3;1 1 2 0 0;2;1;1 1 2 0 0;4096
12;9;15;256;3;0 156 0 0 0;0;156;0 156 0 0 0;4096
12;9;15;256;3;1 -13 1 0 0;1;-13;1 -13 1 0 0;4096
12;10;15;512;3;1 -13 1 0 0;1;-13;1 -13 1 0 0;4096
12;10;15;512;3;1 1 2 0 0;2;1;1 1 2 0 0;4096
12;10;15;512;3;0 182 0 0 0;0;182;0 182 0 0 0;4096
12;10;15;512;3;1 -14 1 0 0;1;-14;1 -14 1 0 0;4096
12;11;15;1024;3;1 -14 1 0 0;1;-14;1 -14 1 0 0;4096
12;11;15;1024;3;1 1 2 0 0;2;1;1 1 2 0 0;4096
12;11;15;1024;3;0 210 0 0 0;0;210;0 210 0 0 0;4096
12;11;15;1024;3;1 -15 1 0 0;1;-15;1 -15 1 0 0;4096
13;-1;15;1;1;0 14 -1 0 0;-1;14;0 14 -1 0 0;8192
13;0;15;1;2;1 -2 1 0 0;1;-2;1 -2 1 0 0;8192
13;0;15;1;2;1 1 2 0 0;2;1;1 1 2 0 0;8192
13;0;15;1;2;0 6 0 0 0;0;6;0 6 0 0 0;8192
13;0;15;1;2;1 -3 1 0 0;1;-3;1 -3 1 0 0;8192
13;1;15;1;2;1 -3 1 0 0;1;-3;1 -3 1 0 0;8192
13;1;15;1;2;1 1 2 0 0;2;1;1 1 2 0 0;8192
13;1;15;1;2;0 12 0 0 0;0;12;0 12 0 0 0;8192
13;1;15;1;2;1 -4 1 0 0;1;-4;1 -4 1 0 0;8192
13;2;15;2;2;1 -4 1 0 0;1;-4;1 -4 1 0 0;8192
13;2;15;2;2;1 1 2 0 0;2;1;1 1 2 0 0;8192
13;2;15;2;2;0 20 0 0 0;0;20;0 20 0 0 0;8192
13;2;15;2;2;1 -5 1 0 0;1;-5;1 -5 1 0 0;8192
13;3;15;4;2;1 -5 1 0 0;1;-5;1 -5 1 0 0;8192
13;3;15;4;2;1 1 2 0 0;2;1;1 1 2 0 0;8192
13;3;15;4;2;0 30 0 0 0;0;30;0 30 0 0 0;8192
13;3;15;4;2;1 -6 1 0 0;1;-6;1 -6 1 0 0;8192
13;4;15;8;2;1 -6 1 0 0;1;-6;1 -6 1 0 0;8192
13;4;15;8;2;1 1 2 0 0;2;1;1 1 2 0 0;8192
13;4;15;8;2;0 42 0 0 0;0;42;0 42 0 0 0;8192
13;4;15;8;2;1 -7 1 0 0;1;-7;1 -7 1 0 0;8192
13;5;15;16;2;1 -7 1 0 0;1;-7;1 -7 1 0 0;8192
13;5;15;16;2;1 1 2 0 0;2;1;1 1 2 0 0;8192
13;5;15;16;2;0 56 0 0 0;0;56;0 56 0 0 0;8192
13;5;15;16;2;1 -8 1 0 0;1;-8;1 -8 1 0 0;8192
13;6;15;32;2;1 -8 1 0 0;1;-8;1 -8 1 0 0;8192
13;6;15;32;2;1 1 2 0 0;2;1;1 1 2 0 0;8192
13;6;15;32;2;0 72 0 0 0;0;72;0 72 0 0 0;8192
13;6;15;32;2;1 -9 1 0 0;1;-9;1 -9 1 0 0;8192
13;7;15;64;2;1 -9 1 0 0;1;-9;1 -9 1 0 0;8192
13;7;15;64;2;1 1 2 0 0;2;1;1 1 2 0 0;8192
13;7;15;64;2;0 90 0 0 0;0;90;0 90 0 0 0;8192
13;7;15;64;2;1 -10 1 0 0;1;-10;1 -10 1 0 0;8192
13;8;15;128;2;1 -10 1 0 0;1;-10;1 -10 1 0 0;8192
13;8;15;128;2;1 1 2 0 0;2;1;1 1 2 0 0;8192
13;8;15;128;2;0 110 0 0 0;0;110;0 110 0 0 0;8192
13;8;15;128;2;1 -11 1 0 0;1;-11;1 -11 1 0 0;8192
13;9;15;256;2;1 -11 1 0 0;1;-11;1 -11 1 0 0;8192
13;9;15;256;2;1 1 2 0 0;2;1;1 1 2 0 0;8192
13;9;15;256;2;0 132 0 0 0;0;132;0 132 0 0 0;8192
13;9;15;256;2;1 -12 1 0 0;1;-12;1 -12 1 0 0;8192
13;10;15;512;2;1 -12 1 0 0;1;-12;1 -12 1 0 0;8192
13;10;15;512;2;1 1 2 0 0;2;1;1 1 2 0 0;8192
13;10;15;512;2;0 156 0 0 0;0;156;0 156 0 0 0;8192
13;10;15;512;2;1 -13 1 0 0;1;-13;1 -13 1 0 0;8192
13;11;15;1024;2;1 -13 1 0 0;1;-13;1 -13 1 0 0;8192
13;11;15;1024;2;1 1 2 0 0;2;1;1 1 2 0 0;8192
13;11;15;1024;2;0 182 0 0 0;0;182;0 182 0 0 0;8192
13;11;15;1024;2;1 -14 1 0 0;1;-14;1 -14 1 0 0;8192
13;12;15;2048;2;1 -14 1 0 0;1;-14;1 -14 1 0 0;8192
13;12;15;2048;2;1 1 2 0 0;2;1;1 1 2 0 0;8192
13;12;15;2048;2;0 210 0 0 0;0;210;0 210 0 0 0;8192
13;12;15;2048;2;1 -15 1 0 0;1;-15;1 -15 1 0 0;8192
14;-1;15;1;1;0 15 -1 0 0;-1;15;0 15 -1 0 0;16384
14;0;15;1;1;1 -1 1 0 0;1;-1;1 -1 1 0 0;16384
14;0;15;1;1;1 1 2 0 0;2;1;1 1 2 0 0;16384
14;0;15;1;1;0 2 0 0 0;0;2;0 2 0 0 0;16384
14;0;15;1;1;1 -2 1 0 0;1;-2;1 -2 1 0 0;16384
14;1;15;1;1;1 -2 1 0 0;1;-2;1 -2 1 0 0;16384
14;1;15;1;1;1 1 2 0 0;2;1;1 1 2 0 0;16384
14;1;15;1;1;0 6 0 0 0;0;6;0 6 0 0 0;16384
14;1;15;1;1;1 -3 1 0 0;1;-3;1 -3 1 0 0;16384
14;2;15;2;1;1 -3 1 0 0;1;-3;1 -3 1 0 0;16384
14;2;15;2;1;1 1 2 0 0;2;1;1 1 2 0 0;16384
14;2;15;2;1;0 12 0 0 0;0;12;0 12 0 0 0;16384
14;2;15;2;1;1 -4 1 0 0;1;-4;1 -4 1 0 0;16384
14;3;15;4;1;1 -4 1 0 0;1;-4;1 -4 1 0 0;16384
14;3;15;4;1;1 1 2 0 0;2;1;1 1 2 0 0;16384
14;3;15;4;1;0 20 0 0 0;0;20;0 20 0 0 0;16384
14;3;15;4;1;1 -5 1 0 0;1;-5;1 -5 1 0 0;16384
14;4;15;8;1;1 -5 1 0 0;1;-5;1 -5 1 0 0;16384
14;4;15;8;1;1 1 2 0 0;2;1;1 1 2 0 0;16384
14;4;15;8;1;0 30 0 0 0;0;30;0 30 0 0 0;16384
14;4;15;8;1;1 -6 1 0 0;1;-6;1 -6 1 0 0;16384
14;5;15;16;1;1 -6 1 0 0;1;-6;1 -6 1 0 0;16384
14;5;15;16;1;1 1 2 0 0;2;1;1 1 2 0 0;16384
14;5;15;16;1;0 42 0 0 0;0;42;0 42 0 0 0;16384
14;5;15;16;1;1 -7 1 0 0;1;-7;1 -7 1 0 0;16384
14;6;15;32;1;1 -7 1 0 0;1;-7;1 -7 1 0 0;16384
14;6;15;32;1;1 1 2 0 0;2;1;1 1 2 0 0;16384
14;6;15;32;1;0 56 0 0 0;0;56;0 56 0 0 0;16384
14;6;15;32;1;1 -8 1 0 0;1;-8;1 -8 1 0 0;16384
14;7;15;64;1;1 -8 1 0 0;1;-8;1 -8 1 0 0;16384
14;7;15;64;1;1 1 2 0 0;2;1;1 1 2 0 0;16384
14;7;15;64;1;0 72 0 0 0;0;72;0 72 0 0 0;16384
14;7;15;64;1;1 -9 1 0 0;1;-9;1 -9 1 0 0;16384
14;8;15;128;1;1 -9 1 0 0;1;-9;1 -9 1 0 0;16384
14;8;15;128;1;1 1 2 0 0;2;1;1 1 2 0 0;16384
14;8;15;128;1;0 90 0 0 0;0;90;0 90 0 0 0;16384
14;8;15;128;1;1 -10 1 0 0;1;-10;1 -10 1 0 0;16384
14;9;15;256;1;1 -10 1 0 0;1;-10;1 -10 1 0 0;16384
14;9;15;256;1;1 1 2 0 0;2;1;1 1 2 0 0;16384
14;9;15;256;1;0 110 0 0 0;0;110;0 110 0 0 0;16384
14;9;15;256;1;1 -11 1 0 0;1;-11;1 -11 1 0 0;16384
14;10;15;512;1;1 -11 1 0 0;1;-11;1 -11 1 0 0;16384
14;10;15;512;1;1 1 2 0 0;2;1;1 1 2 0 0;16384
14;10;15;512;1;0 132 0 0 0;0;132;0 132 0 0 0;16384
14;10;15;512;1;1 -12 1 0 0;1;-12;1 -12 1 0 0;16384
14;11;15;1024;1;1 -12 1 0 0;1;-12;1 -12 1 0 0;16384
14;11;15;1024;1;1 1 2 0 0;2;1;1 1 2 0 0;16384
14;11;15;1024;1;0 156 0 0 0;0;156;0 156 0 0 0;16384
14;11;15;1024;1;1 -13 1 0 0;1;-13;1 -13 1 0 0;16384
14;12;15;2048;1;1 -13 1 0 0;1;-13;1 -13 1 0 0;16384
14;12;15;2048;1;1 1 2 0 0;2;1;1 1 2 0 0;16384
14;12;15;2048;1;0 182 0 0 0;0;182;0 182 0 0 0;16384
14;12;15;2048;1;1 -14 1 0 0;1;-14;1 -14 1 0 0;16384
14;13;15;4096;1;1 -14 1 0 0;1;-14;1 -14 1 0 0;16384
14;13;15;4096;1;1 1 2 0 0;2;1;1 1 2 0 0;16384
14;13;15;4096;1;0 210 0 0 0;0;210;0 210 0 0 0;16384
14;13;15;4096;1;1 -15 1 0 0;1;-15;1 -15 1 0 0;16384
2;-1;20;1;1;0 3 -1 0 0;-1;3;0 3 -1 0 0;4
2;0;20;1;18;1 -18 1 0 0;1;-18;1 -18 1 0 0;4
2;0;20;1;18;1 1 2 0 0;2;1;1 1 2 0 0;4
2;0;20;1;18;0 342 0 0 0;0;342;0 342 0 0 0;4
2;0;20;1;18;1 -19 1 0 0;1;-19;1 -19 1 0 0;4
2;1;20;1;18;1 -19 1 0 0;1;-19;1 -19 1 0 0;4
2;1;20;1;18;1 1 2 0 0;2;1;1 1 2 0 0;4
2;1;20;1;18;0 380 0 0 0;0;380;0 380 0 0 0;4
2;1;20;1;18;1 -20 1 0 0;1;-20;1 -20 1 0 0;4
3;-1;20;1;1;0 4 -1 0 0;-1;4;0 4 -1 0 0;8
3;0;20;1;17;1 -17 1 0 0;1;-17;1 -17 1 0 0;8
3;0;20;1;17;1 1 2 0 0;2;1;1 1 2 0 0;8
3;0;20;1;17;0 306 0 0 0;0;306;0 306 0 0 0;8
3;0;20;1;17;1 -18 1 0 0;1;-18;1 -18 1 0 0;8
3;1;20;1;17;1 -18 1 0 0;1;-18;1 -18 1 0 0;8
3;1;20;1;17;1 1 2 0 0;2;1;1 1 2 0 0;8
3;1;20;1;17;0 342 0 0 0;0;342;0 342 0 0 0;8
3;1;20;1;17;1 -19 1 0 0;1;-19;1 -19 1 0 0;8
3;2;20;2;17;1 -19 1 0 0;1;-19;1 -19 1 0 0;8
3;2;20;2;17;1 1 2 0 0;2;1;1 1 2 0 0;8
3;2;20;2;17;0 380 0 0 0;0;380;0 380 0 0 0;8
3;2;20;2;17;1 -20 1 0 0;1;-20;1 -20 1 0 0;8
